Fire Size,Fire Size Class,Cause Stat,Lat,Lng,State,Reported Date,Resolved Date,Days to Resolve
15210.0,G,Lightning,42.5665,-117.5676,OR,1995-07-28,1995-07-30,2 days
9062.5,G,Lightning,38.3614,-112.9116,UT,1995-07-08,1995-07-11,3 days
12641.2,G,Lightning,37.0478,-113.7627,UT,1995-07-30,1995-08-01,2 days
3500.0,F,Lightning,38.8333,-109.7173,UT,1995-06-14,1995-06-15,1 days
5343.0,G,Lightning,38.9,-109.0507,UT,1995-07-30,1995-08-04,5 days
9047.0,G,Lightning,39.7166,-111.9174,UT,1995-08-10,1995-08-15,5 days
11453.0,G,Lightning,38.7833,-112.6508,UT,1995-09-17,1995-09-22,5 days
30720.0,G,Lightning,40.9849,-112.973,UT,1995-08-08,1995-08-12,4 days
11610.0,G,Lightning,40.2666,-112.8491,UT,1995-09-01,1995-09-04,3 days
5521.0,G,Lightning,34.058409999999995,-116.30474,CA,1995-07-31,1995-08-04,4 days
24505.0,G,Lightning,33.69717782,-111.7727772,AZ,1995-07-07,1995-07-13,6 days
7000.0,G,Lightning,34.57166667,-111.4016667,AZ,1996-06-21,1996-06-27,6 days
23398.0,G,Lightning,41.565,-121.24666670000002,CA,1996-08-26,1996-08-30,4 days
3032.0,F,Lightning,41.73861111,-121.0733333,CA,1996-08-28,1996-08-31,3 days
9500.0,G,Lightning,43.17833333,-105.74833329999998,WY,1996-09-04,1996-09-05,1 days
3776.0,F,Lightning,42.185,-105.41,WY,1996-08-05,1996-08-14,9 days
3718.0,F,Lightning,42.19833333,-105.46666670000002,WY,1996-08-05,1996-08-14,9 days
7376.0,G,Lightning,37.45333333,-113.78,UT,1996-07-25,1996-07-29,4 days
3400.0,F,Lightning,44.54944444,-107.0602778,WY,1996-08-26,1996-09-16,21 days
58307.0,G,Lightning,41.97,-117.565,NV,1996-08-26,1996-09-02,7 days
4010.3,F,Lightning,41.01833333,-115.1683333,NV,1996-08-26,1996-08-29,3 days
20000.0,G,Lightning,44.67333333,-114.68666670000002,ID,1996-08-27,1996-12-01,96 days
3840.0,F,Lightning,37.81388889,-108.5725,CO,1996-07-20,1996-07-26,6 days
8100.0,G,Lightning,45.445,-115.0833333,ID,1996-08-10,1996-10-02,53 days
38710.0,G,Lightning,45.57,-114.75166670000002,ID,1996-07-23,1996-10-19,88 days
4320.0,F,Lightning,43.84111111,-121.13916670000002,OR,1996-08-24,1996-09-03,10 days
35907.0,G,Lightning,36.455,-112.43833329999998,AZ,1996-06-20,1996-07-26,36 days
17688.0,G,Lightning,36.58,-112.5666667,AZ,1996-06-22,1996-07-26,34 days
8332.0,G,Lightning,44.86833333,-118.6833333,OR,1996-08-13,1996-09-16,34 days
37835.0,G,Lightning,44.77666667,-118.64166670000002,OR,1996-08-13,1996-09-16,34 days
50633.0,G,Lightning,45.075,-118.5666667,OR,1996-08-14,1996-09-09,26 days
10400.0,G,Lightning,43.79666667,-122.035,OR,1996-08-23,1996-10-10,48 days
4104.0,F,Lightning,45.71166667,-114.67166670000002,ID,1996-07-04,1996-10-01,89 days
4130.0,F,Lightning,47.935,-90.775,MN,1996-06-14,1996-06-26,12 days
4750.0,F,Lightning,48.15,-91.98666667,MN,1996-06-12,1996-07-01,19 days
16400.0,G,Lightning,35.38,-111.75333329999998,AZ,1996-06-20,1996-07-03,13 days
10137.0,G,Lightning,44.90027778,-118.2938889,OR,1996-07-30,1996-08-25,26 days
3650.0,F,Lightning,48.93,-120.8333333,WA,1996-07-28,1996-09-10,44 days
10405.2,G,Lightning,38.185,-112.3866667,UT,1996-06-16,1996-07-03,17 days
14890.0,G,Lightning,45.17833333,-109.655,MT,1996-08-25,1996-09-12,18 days
10146.2,G,Lightning,44.295,-118.7416667,OR,1996-07-26,1996-09-14,50 days
16100.0,G,Lightning,45.43666667,-116.5225,ID,1996-08-14,1996-09-09,26 days
52600.0,G,Lightning,45.56555556,-116.5719444,OR,1996-08-02,1996-09-09,38 days
4800.0,F,Lightning,45.26,-116.6875,ID,1996-08-14,1996-09-09,26 days
17000.0,G,Lightning,33.215,-108.62,NM,1996-06-08,1996-09-06,90 days
6500.0,G,Lightning,33.27333333,-108.495,NM,1996-06-09,1996-08-02,54 days
12371.0,G,Lightning,37.855,-119.82666670000002,CA,1996-08-14,1996-09-12,29 days
4283.0,F,Lightning,44.99333333,-110.43,MT,1996-06-26,1996-10-20,116 days
16358.0,G,Lightning,43.035,-122.535,OR,1996-08-13,1996-10-15,63 days
15706.4,G,Lightning,38.75,-112.35,UT,1996-08-02,1996-08-15,13 days
3570.0,F,Lightning,42.96833333,-121.1438889,OR,1996-08-12,1996-08-20,8 days
3392.5,F,Lightning,35.2384,-109.1456,AZ,1996-06-07,1996-06-09,2 days
4000.0,F,Lightning,48.6,-112.9843,MT,1996-08-14,1996-08-16,2 days
8740.0,G,Lightning,41.8774,-116.3148,NV,1996-08-27,1996-08-29,2 days
4000.0,F,Lightning,65.3256,-150.8758,AK,1996-05-26,1996-08-07,73 days
10331.0,G,Lightning,65.5996,-147.5525,AK,1996-06-15,1996-07-29,44 days
39116.0,G,Lightning,65.5422,-144.0344,AK,1996-06-16,1996-09-18,94 days
48600.0,G,Lightning,66.3361,-143.6359,AK,1996-06-16,1996-09-13,89 days
4200.0,F,Lightning,62.266000000000005,-157.5691,AK,1996-06-16,1996-07-07,21 days
25433.0,G,Lightning,64.2661,-151.3524,AK,1996-06-17,1996-09-23,98 days
5630.0,G,Lightning,65.8451,-148.9328,AK,1996-06-17,1996-08-20,64 days
59063.0,G,Lightning,64.8661,-151.9197,AK,1996-06-17,1996-09-23,98 days
4000.0,F,Lightning,63.8828,-151.3023,AK,1996-06-18,1996-08-07,50 days
4220.0,F,Lightning,65.5386,-154.7043,AK,1996-06-18,1996-07-08,20 days
34665.0,G,Lightning,65.7499,-143.9858,AK,1996-06-18,1996-09-12,86 days
4690.0,F,Lightning,67.0864,-141.866,AK,1996-06-18,1996-07-12,24 days
5800.0,G,Lightning,63.8208,-153.5868,AK,1996-06-18,1996-08-07,50 days
33490.0,G,Lightning,66.5663,-146.486,AK,1996-06-19,1996-09-13,86 days
41410.0,G,Lightning,66.7663,-147.9527,AK,1996-06-19,1996-09-12,85 days
9680.0,G,Lightning,65.7299,-146.7033,AK,1996-06-21,1996-09-18,89 days
22665.9,G,Lightning,66.538,-143.5293,AK,1996-06-21,1996-09-18,89 days
9300.0,G,Lightning,64.3261,-155.0382,AK,1996-07-05,1996-08-07,33 days
39660.0,G,Lightning,65.9496,-146.6859,AK,1996-07-11,1996-09-13,64 days
4000.0,F,Lightning,37.8999,-120.551,CA,1996-08-12,1996-08-14,2 days
5600.0,G,Lightning,37.8499,-120.501,CA,1996-08-12,1996-08-14,2 days
22080.0,G,Lightning,37.8999,-120.1344,CA,1996-08-13,1996-08-28,15 days
4380.0,F,Lightning,36.7999,-120.8844,CA,1996-10-18,1996-10-20,2 days
6000.0,G,Lightning,41.2832,-119.801,NV,1996-08-14,1996-08-18,4 days
13775.0,G,Lightning,40.3166,-108.3645,CO,1996-08-03,1996-08-09,6 days
5580.0,G,Lightning,39.4,-108.6673,CO,1996-07-23,1996-07-29,6 days
22374.0,G,Lightning,42.8332,-115.6354,ID,1996-07-03,1996-07-04,1 days
18165.0,G,Lightning,43.35783,-116.32459,ID,1996-07-30,1996-07-31,1 days
4000.0,F,Lightning,42.2649,-114.8242,ID,1996-08-02,1996-08-03,1 days
3100.0,F,Lightning,43.1082,-115.8534,ID,1996-08-14,1996-08-15,1 days
5834.0,G,Lightning,42.5566,-115.5242,ID,1996-08-26,1996-08-28,2 days
4004.0,F,Lightning,42.9582,-115.9259,ID,1996-08-26,1996-08-28,2 days
23024.0,G,Lightning,43.0616,-115.9459,ID,1996-08-26,1996-08-27,1 days
5756.0,G,Lightning,43.4366,-116.4443,ID,1996-08-26,1996-08-27,1 days
8199.5,G,Lightning,43.21091,-116.14802,ID,1996-08-16,1996-08-16,0 days
13091.4,G,Lightning,43.1861,-116.04665,ID,1996-08-22,1996-08-22,0 days
3123.0,F,Lightning,45.8832,-116.3176,ID,1996-08-02,1996-08-04,2 days
12107.0,G,Lightning,43.4707,-112.6897,ID,1996-07-26,1996-07-28,2 days
3124.0,F,Lightning,42.7699,-111.8158,ID,1996-08-27,1996-08-29,2 days
206202.6,G,Lightning,43.2171,-113.2342,ID,1996-08-27,1996-09-02,6 days
4000.0,F,Lightning,43.101000000000006,-113.3131,ID,1996-09-10,1996-09-10,0 days
5600.0,G,Lightning,43.0574,-113.2933,ID,1996-09-10,1996-09-12,2 days
178459.0,G,Lightning,43.0716,-114.0923,ID,1996-07-03,1996-07-10,7 days
12986.0,G,Lightning,42.033,-113.8178,ID,1996-08-01,1996-08-04,3 days
10201.0,G,Lightning,42.6499,-113.1508,ID,1996-09-10,1996-09-11,1 days
30700.0,G,Lightning,46.0144,-106.2845,MT,1996-08-05,1996-08-10,5 days
3500.0,F,Lightning,46.2739,-105.8317,MT,1996-08-09,1996-08-09,0 days
3500.0,F,Lightning,46.0333,-105.3005,MT,1996-08-17,1996-08-18,1 days
35932.0,G,Lightning,40.4332,-116.8176,NV,1996-08-26,1996-09-01,6 days
4500.0,F,Lightning,39.2066,-118.846,NV,1996-06-07,1996-06-10,3 days
3642.0,F,Lightning,40.8652,-116.9109,NV,1996-06-07,1996-06-10,3 days
30450.0,G,Lightning,41.6316,-114.3417,NV,1996-08-01,1996-08-10,9 days
5001.0,G,Lightning,40.8332,-116.1509,NV,1996-08-14,1996-08-18,4 days
6109.0,G,Lightning,40.7333,-116.0009,NV,1996-08-14,1996-08-18,4 days
12290.0,G,Lightning,40.8332,-116.0509,NV,1996-08-14,1996-08-18,4 days
10026.0,G,Lightning,41.3166,-116.8843,NV,1996-08-26,1996-09-03,8 days
27972.2,G,Lightning,40.6666,-116.3676,NV,1996-08-26,1996-09-01,6 days
4059.0,F,Lightning,40.8507,-116.3787,NV,1996-08-26,1996-08-31,5 days
29135.0,G,Lightning,40.5274,-116.2579,NV,1996-09-10,1996-09-13,3 days
17400.0,G,Lightning,38.3333,-114.7508,NV,1996-06-07,1996-06-08,1 days
6607.0,G,Lightning,37.1666,-114.9008,NV,1996-06-20,1996-06-27,7 days
13800.0,G,Lightning,37.3333,-114.2008,NV,1996-08-13,1996-09-01,19 days
3484.0,F,Lightning,41.1405,-117.976,NV,1996-06-07,1996-06-08,1 days
14440.0,G,Lightning,41.7363,-117.7404,NV,1996-07-24,1996-07-27,3 days
5571.0,G,Lightning,40.6621,-117.9757,NV,1996-07-24,1996-07-25,1 days
18800.0,G,Lightning,41.3413,-117.1215,NV,1996-08-12,1996-08-17,5 days
5172.0,G,Lightning,39.9052,-119.2179,NV,1996-08-12,1996-08-14,2 days
13469.0,G,Lightning,41.911,-118.3013,NV,1996-08-26,1996-08-31,5 days
26598.0,G,Lightning,41.2999,-117.2676,NV,1996-08-26,1996-09-03,8 days
67643.0,G,Lightning,41.1332,-117.4843,NV,1996-08-26,1996-09-02,7 days
16600.0,G,Lightning,41.4891,-117.0637,NV,1996-08-26,1996-08-30,4 days
3680.0,F,Lightning,41.4832,-117.0676,NV,1996-08-26,1996-08-29,3 days
21367.0,G,Lightning,41.0438,-117.9443,NV,1996-08-26,1996-08-30,4 days
33665.0,G,Lightning,41.1166,-117.7843,NV,1996-08-26,1996-08-31,5 days
5409.0,G,Lightning,41.6055,-118.1852,NV,1996-08-26,1996-08-29,3 days
15356.0,G,Lightning,36.9964,-107.0467,NM,1996-06-10,1996-06-21,11 days
4966.0,F,Lightning,43.0118,-118.3044,OR,1996-07-08,1996-07-13,5 days
5326.6,G,Lightning,42.3999,-118.8294,OR,1996-07-25,1996-07-28,3 days
10986.7,G,Lightning,43.1702,-118.7841,OR,1996-07-30,1996-08-01,2 days
7799.4,G,Lightning,43.2202,-119.4397,OR,1996-07-30,1996-08-01,2 days
4572.9,F,Lightning,42.9818,-118.6291,OR,1996-07-31,1996-08-04,4 days
17739.0,G,Lightning,43.9498,-121.1511,OR,1996-08-23,1996-08-23,0 days
57160.0,G,Lightning,43.0665,-117.6343,OR,1996-07-30,1996-08-03,4 days
6218.0,G,Lightning,43.3188,-117.7149,OR,1996-08-11,1996-08-18,7 days
31295.0,G,Lightning,43.8499,-117.2677,OR,1996-08-12,1996-08-17,5 days
8616.0,G,Lightning,43.6754,-117.1221,OR,1996-08-13,1996-08-18,5 days
8967.0,G,Lightning,42.9499,-117.6177,OR,1996-08-26,1996-08-28,2 days
5985.0,G,Lightning,42.7518,-117.6413,OR,1996-08-26,1996-08-28,2 days
13087.0,G,Lightning,43.298379,-118.232451,OR,1996-08-26,1996-09-01,6 days
10476.0,G,Lightning,38.3319,-112.9861,UT,1996-08-02,1996-08-15,13 days
14854.0,G,Lightning,38.4344,-112.7255,UT,1996-08-18,1996-08-26,8 days
37923.4,G,Lightning,39.7058,-112.2808,UT,1996-06-21,1996-06-29,8 days
41862.7,G,Lightning,38.6241,-112.6269,UT,1996-07-05,1996-07-16,11 days
3788.6,F,Lightning,39.2197,-112.213,UT,1996-07-05,1996-07-09,4 days
11482.3,G,Lightning,39.7333,-112.4008,UT,1996-07-11,1996-07-18,7 days
28442.0,G,Lightning,39.5011,-112.2244,UT,1996-08-01,1996-08-17,16 days
89148.9,G,Lightning,39.628,-112.1191,UT,1996-08-02,1996-08-17,15 days
9995.0,G,Lightning,39.7936,-112.3183,UT,1996-08-02,1996-08-05,3 days
18750.0,G,Lightning,39.5211,-111.9927,UT,1996-08-02,1996-08-17,15 days
3835.0,F,Lightning,38.6675,-113.1091,UT,1996-08-03,1996-08-08,5 days
4626.1,F,Lightning,39.6311,-112.2611,UT,1996-08-17,1996-08-26,9 days
7620.0,G,Lightning,40.2166,-111.9341,UT,1996-06-20,1996-07-03,13 days
9283.0,G,Lightning,39.90848,-112.61988999999998,UT,1996-06-22,1996-06-28,6 days
25000.0,G,Lightning,40.9022,-112.9539,UT,1996-07-03,1996-07-05,2 days
28540.0,G,Lightning,40.1333,-112.6675,UT,1996-07-08,1996-07-12,4 days
4800.0,F,Lightning,40.4166,-112.7341,UT,1996-07-08,1996-07-10,2 days
5542.0,G,Lightning,40.2166,-112.2508,UT,1996-08-01,1996-08-03,2 days
3400.0,F,Lightning,39.9999,-112.7341,UT,1996-08-26,1996-08-28,2 days
5500.0,G,Lightning,40.7999,-112.5008,UT,1996-09-13,1996-09-16,3 days
8450.0,G,Lightning,47.2999,-119.9512,WA,1996-08-03,1996-08-03,0 days
14700.0,G,Lightning,42.8833,-106.1339,WY,1996-08-02,1996-08-04,2 days
3068.0,F,Lightning,44.5666,-106.2839,WY,1996-08-18,1996-08-19,1 days
53930.0,G,Lightning,42.9,-105.6672,WY,1996-09-04,1996-09-05,1 days
4525.0,F,Lightning,43.85,-107.884,WY,1996-08-17,1996-08-18,1 days
38858.0,G,Lightning,43.55,-107.5673,WY,1996-08-25,1996-08-30,5 days
4793.1,F,Lightning,43.7333,-107.4173,WY,1996-08-25,1996-08-29,4 days
48843.6,G,Lightning,43.65,-107.734,WY,1996-08-25,1996-08-29,4 days
3741.0,F,Lightning,44.1666,-107.384,WY,1996-08-25,1996-08-31,6 days
4781.0,F,Lightning,37.2294,-108.5004,CO,1996-08-18,1996-08-24,6 days
5830.0,G,Lightning,37.34194,-113.0,UT,1996-07-21,1996-07-30,9 days
4100.0,F,Lightning,36.825,-118.7616667,CA,1997-08-06,1997-08-12,6 days
4000.0,F,Lightning,33.115,-107.99833329999998,NM,1997-04-21,1997-08-01,102 days
25000.0,G,Lightning,33.275,-108.3683333,NM,1997-04-27,1997-09-05,131 days
5693.0,G,Lightning,35.61,-118.1166667,CA,1997-08-09,1997-08-18,9 days
20700.0,G,Lightning,63.621,-156.946,AK,1997-06-04,1997-06-25,21 days
365871.0,G,Lightning,63.566,-157.2024,AK,1997-06-07,1997-10-27,142 days
36400.0,G,Lightning,66.4328,-155.086,AK,1997-06-08,1997-09-24,108 days
308120.0,G,Lightning,63.6327,-158.4191,AK,1997-06-10,1997-10-16,128 days
24185.0,G,Lightning,67.0829,-151.186,AK,1997-06-21,1997-07-23,32 days
3060.0,F,Lightning,61.4327,-154.969,AK,1997-06-23,1997-08-15,53 days
606945.0,G,Lightning,61.9827,-157.0857,AK,1997-06-25,1997-09-09,76 days
8640.0,G,Lightning,62.3409,-161.0024,AK,1997-06-26,1997-09-25,91 days
101820.0,G,Lightning,62.2993,-157.2024,AK,1997-06-26,1997-07-17,21 days
15500.0,G,Lightning,62.4326,-157.1691,AK,1997-06-27,1997-07-12,15 days
4220.0,F,Lightning,63.3328,-151.8023,AK,1997-07-01,1997-08-03,33 days
4395.0,F,Lightning,67.0662,-154.8027,AK,1997-07-02,1997-07-27,25 days
44050.0,G,Lightning,66.1525,-143.3442,AK,1997-07-03,1997-09-22,81 days
35490.0,G,Lightning,63.8993,-158.3024,AK,1997-07-03,1997-07-25,22 days
6860.0,G,Lightning,66.6789,-155.2027,AK,1997-07-04,1997-09-23,81 days
6430.0,G,Lightning,60.1826,-160.1523,AK,1997-07-06,1997-08-15,40 days
3283.0,F,Lightning,61.9326,-161.119,AK,1997-07-19,1997-08-10,22 days
47300.0,G,Lightning,61.7659,-159.5857,AK,1997-07-21,1997-09-02,43 days
3200.0,F,Lightning,65.21600000000001,-161.4526,AK,1997-07-22,1997-07-29,7 days
37900.0,G,Lightning,62.316,-158.6858,AK,1997-07-22,1997-09-02,42 days
3070.0,F,Lightning,64.616,-157.5858,AK,1997-08-02,1997-09-23,52 days
4600.0,F,Lightning,39.4833,-108.9507,CO,1997-06-29,1997-08-07,39 days
8400.0,G,Lightning,38.2666,-114.3008,NV,1997-07-09,1997-08-03,25 days
4017.0,F,Lightning,39.8038,-119.1618,NV,1997-05-12,1997-05-16,4 days
3353.0,F,Lightning,39.9344,-119.1993,NV,1997-08-09,1997-08-12,3 days
3205.6,F,Lightning,42.6249,-118.8044,OR,1997-08-07,1997-08-11,4 days
4715.1,F,Lightning,43.6607,-118.5194,OR,1997-08-23,1997-08-25,2 days
5425.0,G,Lightning,38.5664,-112.148,UT,1997-07-15,1997-07-19,4 days
6500.0,G,Lightning,46.3665,-117.301,WA,1997-08-02,1997-08-04,2 days
5000.0,G,Lightning,46.820833,-119.341667,WA,1997-07-21,1997-07-23,2 days
3340.0,F,Lightning,48.38666667,-115.74,MT,1998-09-02,1998-09-22,20 days
3760.0,F,Lightning,45.51,-115.01805559999998,ID,1998-08-07,1998-09-22,46 days
7198.0,G,Lightning,45.2625,-115.2538889,ID,1998-08-11,1998-09-23,43 days
4404.0,F,Lightning,33.455,-108.7,NM,1998-09-28,1998-10-23,25 days
3115.0,F,Lightning,46.375,-114.99,ID,1998-08-20,1998-10-13,54 days
5954.0,G,Lightning,45.37666667,-114.3183333,ID,1998-08-16,1998-09-12,27 days
3900.0,F,Lightning,44.43,-115.1466667,ID,1998-08-23,1998-09-07,15 days
3825.0,F,Lightning,45.84666667,-114.6,ID,1998-08-07,1998-10-19,73 days
7980.0,G,Lightning,45.40333333,-114.805,ID,1998-08-07,1998-10-19,73 days
4160.0,F,Lightning,45.62333333,-114.915,ID,1998-08-12,1998-10-19,68 days
8500.0,G,Lightning,47.96666667,-120.39,WA,1998-08-04,1998-11-05,93 days
3070.0,F,Lightning,47.97833333,-112.965,MT,1998-08-09,1998-09-30,52 days
8800.0,G,Lightning,48.26666667,-113.37666670000002,MT,1998-09-02,1998-10-09,37 days
7926.0,G,Lightning,46.1649,-120.1281,WA,1998-06-22,1998-06-23,1 days
3568.0,F,Lightning,32.9842,-116.8284,CA,1998-08-31,1998-09-02,2 days
53720.0,G,Lightning,63.9885,-146.069,AK,1998-05-21,1998-09-16,118 days
21800.0,G,Lightning,63.3328,-153.619,AK,1998-06-30,1998-07-31,31 days
6000.0,G,Lightning,33.7833,-117.9342,CA,1998-08-31,1998-09-03,3 days
22989.3,G,Lightning,43.411,-112.6508,ID,1998-07-31,1998-08-02,2 days
3737.0,F,Lightning,43.0132,-112.2308,ID,1998-08-10,1998-08-12,2 days
3337.2,F,Lightning,42.7849,-112.6058,ID,1998-08-20,1998-08-22,2 days
12606.5,G,Lightning,42.7132,-112.6842,ID,1998-08-31,1998-09-04,4 days
5680.0,G,Lightning,47.4094,-107.8359,MT,1998-05-17,1998-05-21,4 days
20921.0,G,Lightning,46.4764,-105.185,MT,1998-08-31,1998-09-07,7 days
10570.0,G,Lightning,41.2916,-114.6992,NV,1998-08-30,1998-09-03,4 days
5132.1,G,Lightning,38.9113,-115.1989,NV,1998-07-09,1998-07-09,0 days
13708.0,G,Lightning,40.8063,-118.0899,NV,1998-08-14,1998-08-18,4 days
5988.0,G,Lightning,40.5332,-117.801,NV,1998-08-14,1998-08-16,2 days
6416.0,G,Lightning,44.1638,-117.1602,OR,1998-08-07,1998-08-08,1 days
7629.2,G,Lightning,38.7839,-112.6136,UT,1998-07-18,1998-07-20,2 days
3083.0,F,Lightning,40.3183,-112.9052,UT,1998-07-19,1998-07-24,5 days
13926.0,G,Lightning,40.1816,-112.2588,UT,1998-07-20,1998-07-23,3 days
3976.0,F,Lightning,41.7299,-113.6536,UT,1998-08-19,1998-08-21,2 days
8300.0,G,Lightning,46.7999,-119.6345,WA,1998-06-22,1998-06-25,3 days
10880.0,G,Lightning,46.4665,-120.1678,WA,1998-07-01,1998-07-02,1 days
18500.0,G,Lightning,45.9665,-120.4345,WA,1998-07-27,1998-08-10,14 days
4867.0,F,Lightning,30.767222200000003,-82.23,GA,1998-07-09,1998-07-19,10 days
4926.0,F,Lightning,47.6064,-107.547,MT,1998-09-01,1998-09-06,5 days
3700.0,F,Lightning,41.55,-102.4333333,NE,1998-08-24,1998-08-24,0 days
6500.0,G,Lightning,46.52055556,-119.7163889,WA,1998-07-28,1998-07-30,2 days
4233.0,F,Lightning,45.35222222,-115.1333333,ID,1999-08-02,1999-11-17,107 days
3863.0,F,Lightning,45.24666667,-115.1333333,ID,1999-08-12,1999-11-17,97 days
30568.0,G,Lightning,41.70972222,-121.0733333,CA,1999-08-22,1999-09-01,10 days
4669.0,F,Lightning,41.75305556,-121.6325,CA,1999-08-23,1999-08-30,7 days
69060.0,G,Lightning,30.475,-82.395,FL,1999-05-21,1999-06-10,20 days
5440.0,G,Lightning,40.86583333,-122.4355556,CA,1999-08-23,1999-09-07,15 days
5760.0,G,Lightning,40.83555556,-122.43444440000002,CA,1999-08-23,1999-09-07,15 days
14090.0,G,Lightning,40.78361111,-122.4675,CA,1999-08-23,1999-09-07,15 days
3082.0,F,Lightning,40.95138889,-122.3013889,CA,1999-08-23,1999-10-05,43 days
124898.0,G,Lightning,41.1025,-123.375,CA,1999-08-23,1999-11-03,72 days
23761.0,G,Lightning,36.26833333,-121.6172222,CA,1999-09-08,1999-11-19,72 days
49551.0,G,Lightning,36.01694444,-121.50055559999998,CA,1999-09-13,1999-10-11,28 days
12960.0,G,Lightning,36.21805556,-121.6344444,CA,1999-09-09,1999-10-10,31 days
34175.0,G,Lightning,39.90166667,-121.3166667,CA,1999-08-23,1999-10-10,48 days
4713.0,F,Lightning,39.83416667,-121.03333329999998,CA,1999-08-23,1999-09-17,25 days
7878.0,G,Lightning,44.86388889,-114.8497222,ID,1999-08-25,1999-11-08,75 days
27000.0,G,Lightning,26.3337,-80.8165,FL,1999-05-25,1999-05-25,0 days
4380.0,F,Lightning,66.5329,-149.8026,AK,1999-06-12,1999-06-25,13 days
6891.0,G,Lightning,63.583,-142.4689,AK,1999-06-12,1999-08-09,58 days
5803.0,G,Lightning,65.4663,-146.8692,AK,1999-06-12,1999-06-29,17 days
18521.0,G,Lightning,64.9663,-143.569,AK,1999-06-12,1999-09-27,107 days
35874.0,G,Lightning,63.583,-142.6522,AK,1999-06-12,1999-08-09,58 days
46956.0,G,Lightning,65.283,-141.9357,AK,1999-06-12,1999-09-27,107 days
92010.0,G,Lightning,64.3663,-142.069,AK,1999-06-12,1999-09-13,93 days
48759.0,G,Lightning,65.1647,-141.2138,AK,1999-06-13,1999-09-09,88 days
38174.0,G,Lightning,65.615,-141.7269,AK,1999-06-13,1999-08-17,65 days
3747.0,F,Lightning,67.283,-146.136,AK,1999-06-13,1999-06-23,10 days
13214.0,G,Lightning,65.7515,-147.1031,AK,1999-06-15,1999-08-13,59 days
20100.0,G,Lightning,65.2996,-144.7858,AK,1999-06-15,1999-07-27,42 days
9421.0,G,Lightning,66.6831,-141.4121,AK,1999-06-18,1999-07-09,21 days
7736.0,G,Lightning,65.9664,-141.9192,AK,1999-06-18,1999-07-27,39 days
232828.0,G,Lightning,66.7925,-142.2407,AK,1999-06-20,1999-09-09,81 days
88345.0,G,Lightning,67.816,-162.4362,AK,1999-06-26,1999-08-03,38 days
59239.0,G,Lightning,65.5928,-153.517,AK,1999-06-27,1999-08-03,37 days
28634.0,G,Lightning,65.2994,-154.6859,AK,1999-06-27,1999-08-03,37 days
21643.0,G,Lightning,65.4495,-150.4525,AK,1999-07-02,1999-08-25,54 days
17986.0,G,Lightning,65.5496,-147.9858,AK,1999-07-04,1999-08-13,40 days
6183.0,G,Lightning,66.5328,-156.1693,AK,1999-07-11,1999-08-03,23 days
5763.0,G,Lightning,65.5827,-156.4692,AK,1999-07-11,1999-08-09,29 days
3132.0,F,Lightning,66.7062,-153.8443,AK,1999-07-12,1999-08-04,23 days
5184.0,G,Lightning,66.0495,-149.9526,AK,1999-07-12,1999-08-25,44 days
3348.0,F,Lightning,65.6998,-152.1354,AK,1999-07-14,1999-08-03,20 days
16816.0,G,Lightning,36.5928,-113.7352,AZ,1999-05-28,1999-06-03,6 days
15980.0,G,Lightning,34.06067,-113.4233,AZ,1999-05-27,1999-06-02,6 days
10000.0,G,Lightning,40.29656,-119.87437,NV,1999-07-20,1999-07-23,3 days
4820.0,F,Lightning,40.7799,-120.06438,CA,1999-08-04,1999-08-04,0 days
5021.0,G,Lightning,40.309011,-122.113769,CA,1999-08-23,1999-08-24,1 days
10857.0,G,Lightning,39.73488,-121.7361,CA,1999-08-23,1999-09-05,13 days
6455.0,G,Lightning,42.46043,-115.32137,ID,1999-08-03,1999-08-05,2 days
4652.0,F,Lightning,42.6122,-115.65348,ID,1999-08-06,1999-08-07,1 days
5026.0,G,Lightning,42.64555,-115.79506,ID,1999-08-12,1999-08-14,2 days
6908.0,G,Lightning,42.13564,-115.35396,ID,1999-08-23,1999-08-24,1 days
7502.0,G,Lightning,42.26626,-116.30516,ID,1999-08-23,1999-08-26,3 days
49364.0,G,Lightning,43.3366,-112.8292,ID,1999-07-20,1999-07-25,5 days
132208.0,G,Lightning,43.0774,-113.36,ID,1999-08-03,1999-08-06,3 days
23006.5,G,Lightning,43.088,-113.0242,ID,1999-09-18,1999-09-20,2 days
7186.8,G,Lightning,42.86641,-113.48486,ID,1999-06-24,1999-06-25,1 days
33000.0,G,Lightning,46.6328,-107.8079,MT,1999-07-24,1999-07-26,2 days
3500.0,F,Lightning,46.4752,-108.791,MT,1999-07-24,1999-07-24,0 days
6480.0,G,Lightning,45.7517,-105.4355,MT,1999-08-27,1999-08-29,2 days
3500.0,F,Lightning,39.7288,-116.3926,NV,1999-08-04,1999-08-05,1 days
139754.6,G,Lightning,39.9083,-117.3437,NV,1999-08-04,1999-08-11,7 days
3737.0,F,Lightning,40.0255,-117.1945,NV,1999-08-04,1999-08-09,5 days
16812.7,G,Lightning,40.5499,-116.7009,NV,1999-08-04,1999-08-09,5 days
9283.0,G,Lightning,40.0833,-117.1343,NV,1999-08-04,1999-08-07,3 days
95792.8,G,Lightning,39.8113,-116.6365,NV,1999-08-05,1999-08-14,9 days
5142.2,G,Lightning,40.1519,-117.4093,NV,1999-08-18,1999-08-22,4 days
